ward_id,year_month,predicted_density
E05014075,2024-09,1.274752
E05014075,2024-10,1.3603281
E05014075,2024-11,1.4807606
E05014075,2024-12,1.419958
E05014075,2025-01,1.4807606
E05014075,2025-02,1.419958
E05014076,2024-08,3.4114957
E05014076,2024-09,3.4114957
E05014076,2024-10,3.4712093
E05014076,2024-11,3.4411473
E05014076,2024-12,4.0435
E05014076,2025-01,4.2687607
E05014076,2025-02,5.0564623
E05014077,2024-08,1.3505031
E05014077,2024-09,1.4401107
E05014077,2024-10,1.4567701
E05014077,2024-11,1.8972926
E05014077,2024-12,2.3179479
E05014077,2025-01,2.012205
E05014077,2025-02,2.0793326
E05014078,2024-08,1.2419364
E05014078,2024-09,1.3033228
E05014078,2024-10,1.168713
E05014078,2024-11,1.2489908
E05014078,2024-12,1.3694234
E05014078,2025-01,1.3615044
E05014078,2025-02,1.4162587
E05014079,2024-08,1.0530744
E05014079,2024-09,1.1426821
E05014079,2024-10,1.1593415
E05014079,2024-11,1.1593415
E05014079,2024-12,1.467633
E05014079,2025-01,1.4925526
E05014079,2025-02,1.6564873
E05014080,2024-08,12.176174
E05014080,2024-09,12.388445
E05014080,2024-10,12.589879
E05014080,2024-11,12.086799
E05014080,2024-12,11.718759
E05014080,2025-01,12.918556
E05014080,2025-02,12.08028
E05014081,2024-08,2.22584
E05014081,2024-09,2.3810544
E05014081,2024-10,2.5496147
E05014081,2024-11,2.335202
E05014081,2024-12,2.3960047
E05014081,2025-01,2.335202
E05014081,2025-02,2.3210602
E05014082,2024-08,3.1746418
E05014082,2024-09,3.2528667
E05014082,2024-10,3.6762588
E05014082,2024-11,3.4947207
E05014082,2024-12,3.3387904
E05014082,2025-01,3.4089348
E05014082,2025-02,4.42623
E05014083,2024-08,1.2505665
E05014083,2024-09,1.9413184
E05014083,2024-10,1.9008778
E05014083,2024-11,2.1980908
E05014083,2024-12,2.1295745
E05014083,2025-01,2.2489336
E05014083,2025-02,2.106875
E05014084,2024-08,2.939503
E05014084,2024-09,3.343582
E05014084,2024-10,3.2752388
E05014084,2024-11,3.225568
E05014084,2024-12,3.5110795
E05014084,2025-01,3.2850394
E05014084,2025-02,3.3856251
E05014085,2024-08,0.8906257
E05014085,2024-09,0.9573889
E05014085,2024-10,0.97404826
E05014085,2024-11,0.97404826
E05014085,2024-12,0.97404826
E05014085,2025-01,1.2085105
E05014085,2025-02,1.1359159
E05014086,2024-08,1.0855496
E05014086,2024-09,1.0768176
E05014086,2024-10,1.093477
E05014086,2024-11,1.0338471
E05014086,2024-12,1.0740017
E05014086,2025-01,1.1463606
E05014086,2025-02,1.1463606
E05014087,2024-08,4.1337347
E05014087,2024-09,4.3320665
E05014087,2024-10,4.557293
E05014087,2024-11,4.4096403
E05014087,2024-12,4.0386686
E05014087,2025-01,4.0619106
E05014087,2025-02,4.037809
E05014088,2024-08,2.403741
E05014088,2024-09,2.4999688
E05014088,2024-10,2.5595727
E05014088,2024-11,2.398202
E05014088,2024-12,2.5339491
E05014088,2025-01,2.5339491
E05014088,2025-02,2.6255283
E05014089,2024-08,1.1113055
E05014089,2024-09,1.2211956
E05014089,2024-10,1.4609555
E05014089,2024-11,1.4001529
E05014089,2024-12,1.6355735
E05014089,2025-01,1.4686388
E05014089,2025-02,1.5693601
E05014090,2024-08,1.4495298
E05014090,2024-09,1.5283474
E05014090,2024-10,1.5282686
E05014090,2024-11,1.5282686
E05014090,2024-12,1.5282686
E05014090,2025-01,1.4686388
E05014090,2025-02,1.3883609
E05014091,2024-08,1.626558
E05014091,2024-09,1.5960747
E05014091,2024-10,1.6431171
E05014091,2024-11,1.6431171
E05014091,2024-12,1.7233952
E05014091,2025-01,1.5745484
E05014091,2025-02,1.5745484
E05014092,2024-08,5.96668
E05014092,2024-09,6.1373186
E05014092,2024-10,5.4185305
E05014092,2024-11,5.4549212
E05014092,2024-12,5.557837
E05014092,2025-01,5.3395777
E05014092,2025-02,5.59914
E05014093,2024-08,2.719488
E05014093,2024-09,2.687857
E05014093,2024-10,2.9153202
E05014093,2024-11,3.0236104
E05014093,2024-12,3.2955353
E05014093,2025-01,2.9628077
E05014093,2025-02,2.8228865
E05014094,2024-08,5.766241
E05014094,2024-09,5.3298025
E05014094,2024-10,5.7277274
E05014094,2024-11,5.5344214
E05014094,2024-12,6.5124316
E05014094,2025-01,6.0759106
E05014094,2025-02,6.0967655
E05014095,2024-08,8.933825
E05014095,2024-09,8.758128
E05014095,2024-10,8.663162
E05014095,2024-11,8.978783
E05014095,2024-12,8.796697
E05014095,2025-01,8.330976
E05014095,2025-02,8.158462
E05014096,2024-08,10.4947815
E05014096,2024-09,11.644564
E05014096,2024-10,9.398276
E05014096,2024-11,9.445369
E05014096,2024-12,9.840085
E05014096,2025-01,9.367648
E05014096,2025-02,9.086702
E05014097,2024-08,6.0911126
E05014097,2024-09,5.534582
E05014097,2024-10,6.3149166
E05014097,2024-11,5.579405
E05014097,2024-12,5.6157956
E05014097,2025-01,5.3508396
E05014097,2025-02,5.0258956
E05014098,2024-08,12.050686
E05014098,2024-09,12.92137
E05014098,2024-10,12.57476
E05014098,2024-11,12.597091
E05014098,2024-12,12.692895
E05014098,2025-01,13.12492
E05014098,2025-02,13.356883
E05014099,2024-08,5.9386535
E05014099,2024-09,6.276536
E05014099,2024-10,5.997864
E05014099,2024-11,5.908739
E05014099,2024-12,5.6913757
E05014099,2025-01,5.9614415
E05014099,2025-02,5.7596197
E05014100,2024-08,11.642503
E05014100,2024-09,11.175315
E05014100,2024-10,10.018937
E05014100,2024-11,10.537385
E05014100,2024-12,10.973467
E05014100,2025-01,11.773156
E05014100,2025-02,10.843624
E05014101,2024-08,6.2159095
E05014101,2024-09,6.6411095
E05014101,2024-10,5.98956
E05014101,2024-11,6.479243
E05014101,2024-12,5.98956
E05014101,2025-01,6.025951
E05014101,2025-02,6.208049
E05014102,2024-08,10.000881
E05014102,2024-09,8.608464
E05014102,2024-10,8.867876
E05014102,2024-11,9.183497
E05014102,2024-12,9.397304
E05014102,2025-01,9.037645
E05014102,2025-02,8.109309
E05014103,2024-08,4.2457476
E05014103,2024-09,3.692969
E05014103,2024-10,3.7749221
E05014103,2024-11,4.1806917
E05014103,2024-12,5.0449986
E05014103,2025-01,5.7248363
E05014103,2025-02,5.3751965
E05014104,2024-08,3.0863822
E05014104,2024-09,3.7294466
E05014104,2024-10,3.1842463
E05014104,2024-11,3.0916438
E05014104,2024-12,3.0644512
E05014104,2025-01,3.4156
E05014104,2025-02,3.3766692
E05014105,2024-08,8.619473
E05014105,2024-09,8.05543
E05014105,2024-10,8.444564
E05014105,2024-11,8.411605
E05014105,2024-12,7.8816037
E05014105,2025-01,8.540276
E05014105,2025-02,8.279636
E05014106,2024-08,3.0863822
E05014106,2024-09,2.775844
E05014106,2024-10,2.8228865
E05014106,2024-11,3.0127974
E05014106,2024-12,3.1381078
E05014106,2025-01,3.4364862
E05014106,2025-02,3.1241784
E05014107,2024-08,4.705869
E05014107,2024-09,5.405904
E05014107,2024-10,6.02035
E05014107,2024-11,5.9883738
E05014107,2024-12,6.2313347
E05014107,2025-01,5.643422
E05014107,2025-02,5.3868847
E05014108,2024-08,4.871261
E05014108,2024-09,4.1769505
E05014108,2024-10,4.8157406
E05014108,2024-11,4.1242805
E05014108,2024-12,4.2132874
E05014108,2025-01,4.0352564
E05014108,2025-02,4.136343
E05014109,2024-08,5.468472
E05014109,2024-09,5.9889026
E05014109,2024-10,6.266947
E05014109,2024-11,6.760552
E05014109,2024-12,6.2750545
E05014109,2025-01,5.964021
E05014109,2025-02,5.995864
E05014110,2024-08,9.005396
E05014110,2024-09,8.253537
E05014110,2024-10,8.158571
E05014110,2024-11,8.329265
E05014110,2024-12,7.5614843
E05014110,2025-01,7.2473717
E05014110,2025-02,7.4156923
E05014111,2024-08,7.5700564
E05014111,2024-09,6.9689293
E05014111,2024-10,6.838616
E05014111,2024-11,7.009309
E05014111,2024-12,6.127128
E05014111,2025-01,6.2815294
E05014111,2025-02,6.1536036
E05014112,2024-08,3.6352665
E05014112,2024-09,3.4526103
E05014112,2024-10,3.8328843
E05014112,2024-11,3.3005486
E05014112,2024-12,3.6421115
E05014112,2025-01,3.2808375
E05014112,2025-02,3.2096956
E05014113,2024-08,3.4505603
E05014113,2024-09,4.1104813
E05014113,2024-10,3.695932
E05014113,2024-11,4.5437803
E05014113,2024-12,4.6374216
E05014113,2025-01,5.733535
E05014113,2025-02,5.229004
E05014114,2024-08,5.2967944
E05014114,2024-09,5.251337
E05014114,2024-10,5.6394134
E05014114,2024-11,5.28307
E05014114,2024-12,5.2582808
E05014114,2025-01,6.0790176
E05014114,2025-02,6.3352456
E05014115,2024-08,6.08725
E05014115,2024-09,5.609296
E05014115,2024-10,5.586954
E05014115,2024-11,5.240427
E05014115,2024-12,5.1724863
E05014115,2025-01,5.0885444
E05014115,2025-02,4.9859
E05014116,2024-08,2.8435342
E05014116,2024-09,3.0551438
E05014116,2024-10,3.3416653
E05014116,2024-11,3.0964777
E05014116,2024-12,3.471484
E05014116,2025-01,3.59169
E05014116,2025-02,3.2673955
E05014117,2024-08,8.468388
E05014117,2024-09,8.043782
E05014117,2024-10,7.9135847
E05014117,2024-11,8.222568
E05014117,2024-12,8.028977
E05014117,2025-01,8.152577
E05014117,2025-02,8.121919
E05014118,2024-08,8.46504
E05014118,2024-09,8.144105
E05014118,2024-10,8.443983
E05014118,2024-11,8.569539
E05014118,2024-12,8.310039
E05014118,2025-01,8.351297
E05014118,2025-02,8.448202
E05014119,2024-08,2.5670652
E05014119,2024-09,2.5432007
E05014119,2024-10,3.5472274
E05014119,2024-11,2.9887037
E05014119,2024-12,2.8674834
E05014119,2025-01,2.8145742
E05014119,2025-02,2.6475482
